asteroid_id,asteroid_name,approach_date,approach_date_full,velocity_km_s,distance_km,is_hazardous
54494719,(2024 UJ1),2025-10-22,2025-Oct-22 06:03,14.1168164744,63270969.48322012,false
54496628,(2024 UY9),2025-10-22,2025-Oct-22 02:57,7.2005564738,20155531.494343303,false
54545439,(2025 RG5),2025-10-22,2025-Oct-22 21:45,6.9576468845,14027521.019042116,false
2434196,434196 (2003 HG2),2025-10-27,2025-Oct-27 23:12,10.932463649,6677100.885178236,true
3672459,(2014 KG39),2025-10-27,2025-Oct-27 22:08,15.6450995351,61811572.69836058,false
3791250,(2017 XL1),2025-10-27,2025-Oct-27 00:15,7.1501444676,33444933.795405675,false
3799712,(2018 DT),2025-10-27,2025-Oct-27 16:07,5.7813375741,52881020.49988666,false
3986735,(2020 BS),2025-10-27,2025-Oct-27 21:16,12.2546741861,40238256.42803884,false
54310126,(2022 SF25),2025-10-27,2025-Oct-27 03:47,9.6774572391,50348729.81219357,false
54319159,(2022 UK6),2025-10-27,2025-Oct-27 00:26,21.0666086435,46812563.68001036,false
54319461,(2022 UQ7),2025-10-27,2025-Oct-27 17:24,27.1216079455,20855331.83990657,false
54494255,(2024 UM),2025-10-27,2025-Oct-27 02:09,17.3312479546,43226353.35028498,false
54497170,(2024 VF),2025-10-27,2025-Oct-27 09:55,6.752667145,20938217.811361965,false
54542338,(2025 QO8),2025-10-27,2025-Oct-27 03:02,6.7223404311,19717758.968863223,false
2164294,164294 (2004 XZ130),2025-10-31,2025-Oct-31 23:17,6.9416652531,14358910.355304198,false
3692560,(2014 TU),2025-10-31,2025-Oct-31 14:58,6.0795351076,39448542.76603671,false
3761747,(2016 UO41),2025-10-31,2025-Oct-31 07:35,28.146954899,69677566.8865131,false
54135787,(2021 GD5),2025-10-31,2025-Oct-31 06:49,20.3204337581,53042339.61731754,false
54214728,(2021 UN7),2025-10-31,2025-Oct-31 03:17,15.0140341673,15027929.173860101,false
54218581,(2021 UP20),2025-10-31,2025-Oct-31 12:53,21.1809955001,58426598.01252776,false
54219293,(2021 VG11),2025-10-31,2025-Oct-31 23:29,4.0159555489,34705365.68244139,false
54280484,(2022 KP3),2025-10-31,2025-Oct-31 23:07,5.0684069287,54802881.89609616,false
54358249,(2023 JX1),2025-10-31,2025-Oct-31 02:00,10.8551889628,45325255.25368153,false
54497569,(2024 VD1),2025-10-31,2025-Oct-31 06:08,12.6829801507,12814629.68951583,false
54499610,(2024 VX3),2025-10-31,2025-Oct-31 03:11,18.1283569417,57024033.05456696,false
2469219,469219 Kamo`oalewa (2016 HO3),2025-11-02,2025-Nov-02 04:13,4.6134711312,17924030.25763869,false
3742875,(2016 CD137),2025-11-02,2025-Nov-02 12:14,7.3783076884,52682639.99118219,false
3749034,(2016 GN2),2025-11-02,2025-Nov-02 21:44,7.4226838255,25184134.05840193,false
3752704,(2016 JG),2025-11-02,2025-Nov-02 16:54,9.8708709535,57308331.94339087,false
54017405,(2020 LR),2025-11-02,2025-Nov-02 07:28,5.0161406506,59800896.797027156,false
54276987,(2022 HU3),2025-11-02,2025-Nov-02 17:55,24.5612679156,55671212.17090154,false
54402369,(2023 VS),2025-11-02,2025-Nov-02 01:41,6.2028582077,15231809.797852987,false
54432969,(2024 GF1),2025-11-02,2025-Nov-02 08:22,22.4515779982,63645989.7413777,false
54494256,(2024 UN),2025-11-02,2025-Nov-02 20:08,21.25568677,53396857.45747204,false
54495687,(2024 UW2),2025-11-02,2025-Nov-02 05:33,13.2787798117,50301010.96394268,false
54528922,(2025 JM),2025-11-02,2025-Nov-02 15:25,10.6808362392,24988558.86879485,false
3609843,(2012 TP20),2025-11-01,2025-Nov-01 12:06,20.4824369256,65667222.928954676,false
3789618,(2017 WZ12),2025-11-01,2025-Nov-01 00:09,11.385972102,30419539.775481977,false
3892683,(2019 VY2),2025-11-01,2025-Nov-01 21:46,14.1956064885,16119963.346251214,false
54099613,(2020 XJ3),2025-11-01,2025-Nov-01 04:59,14.5970008226,42158721.208453596,false
54105522,(2021 AA6),2025-11-01,2025-Nov-01 19:00,9.1505537716,51243508.377063684,false
54214047,(2021 UR5),2025-11-01,2025-Nov-01 04:06,12.2649690585,62094934.01245383,false
54216371,(2021 VV3),2025-11-01,2025-Nov-01 09:45,19.7412944042,23421314.55596681,false
54347535,(2023 EO),2025-11-01,2025-Nov-01 03:30,21.3408762254,45587673.91315988,false
54432336,(2024 FR4),2025-11-01,2025-Nov-01 17:19,14.1619577717,54886518.48982407,false
54471061,(2024 RT15),2025-11-01,2025-Nov-01 15:50,16.4825303692,53126092.13443491,false
2509505,509505 (2007 VL8),2025-10-30,2025-Oct-30 07:04,26.4021429796,74434294.7994894,false
3164410,(2003 UG22),2025-10-30,2025-Oct-30 07:14,25.2441463566,74516130.74349526,false
3552538,(2010 WC3),2025-10-30,2025-Oct-30 08:57,17.0203480229,56516044.838989854,false
3651199,(2013 TW135),2025-10-30,2025-Oct-30 10:09,21.6203581448,74597044.89534576,false
3669149,(2014 HH123),2025-10-30,2025-Oct-30 10:03,17.218732175,53759812.87181091,false
3733147,(2015 VR1),2025-10-30,2025-Oct-30 22:00,9.8648062546,66566545.75352284,false
3842752,(2019 LB1),2025-10-30,2025-Oct-30 17:32,9.2149760068,29325149.00280454,false
54099951,(2020 XZ4),2025-10-30,2025-Oct-30 13:44,7.1126873159,61037947.15033314,false
54111254,(2021 CR3),2025-10-30,2025-Oct-30 01:20,14.9165997403,40375330.727311574,false
54278174,(2022 JP),2025-10-30,2025-Oct-30 11:28,15.3914641428,52813890.80441072,false
54329643,(2022 WG7),2025-10-30,2025-Oct-30 21:32,14.823348319,64285518.84045326,false
54347915,(2023 EA1),2025-10-30,2025-Oct-30 11:50,28.753255531,71335800.55829912,false
54352569,(2023 FT5),2025-10-30,2025-Oct-30 23:39,12.961372622,73389473.05663966,false
54465827,(2024 PK3),2025-10-30,2025-Oct-30 00:40,19.9451292894,71846671.06107773,false
3599872,(2012 DR32),2025-10-29,2025-Oct-29 00:06,12.6789433327,49363422.0514136,false
3653322,(2013 UM9),2025-10-29,2025-Oct-29 12:44,14.6649270564,40672052.16342114,false
3835971,(2018 VM1),2025-10-29,2025-Oct-29 08:57,15.0719108884,8792129.10984547,false
3883104,(2019 UC8),2025-10-29,2025-Oct-29 19:02,10.822494148,33215252.146452185,false
54309248,(2022 SW20),2025-10-29,2025-Oct-29 17:36,21.5799904848,47187501.10582732,false
54321813,(2022 UT14),2025-10-29,2025-Oct-29 00:34,19.5427954467,7875891.643070867,false
54496624,(2024 UU9),2025-10-29,2025-Oct-29 00:44,19.4024875889,48785791.718932845,false
54540497,(2025 PK2),2025-10-29,2025-Oct-29 19:51,7.6181658587,27515254.042637818,false
3373917,(2007 GS4),2025-10-28,2025-Oct-28 02:52,14.0466173557,17478120.789853778,false
3766337,(2017 AP4),2025-10-28,2025-Oct-28 04:57,13.6347125253,26829276.6001017,false
54209314,(2021 TB15),2025-10-28,2025-Oct-28 14:16,21.4387012601,63641815.78128725,false
54212688,(2021 UT1),2025-10-28,2025-Oct-28 17:15,13.2919957017,13329251.942316381,false
54391035,(2023 TH2),2025-10-28,2025-Oct-28 07:45,23.414651718,68258586.18028252,false
3763925,(2016 VH6),2025-11-04,2025-Nov-04 21:02,13.0428095513,11938668.158085587,false
3782066,(2017 TH1),2025-11-04,2025-Nov-04 00:38,10.7707178936,19303868.561505467,false
54216378,(2021 VE4),2025-11-04,2025-Nov-04 00:09,11.8157533577,35668432.65308953,false
54316551,(2022 TQ2),2025-11-04,2025-Nov-04 17:11,24.5325561059,64496654.54226711,false
54402652,(2023 VM2),2025-11-04,2025-Nov-04 09:00,15.0044836625,43688895.88716541,false
54505729,(2024 XF11),2025-11-04,2025-Nov-04 22:52,7.836362584,12356323.031284234,false
2306383,306383 (1993 VD),2025-11-03,2025-Nov-03 06:11,12.0937452605,36229439.909612484,true
3117427,(2002 EM7),2025-11-03,2025-Nov-03 01:37,15.3883398652,60678936.871182755,false
54017094,(2020 KA1),2025-11-03,2025-Nov-03 00:53,10.7730306397,35581476.437746964,false
54342586,(2023 EE),2025-11-03,2025-Nov-03 16:25,15.6720885528,21722362.677693553,false
54385807,(2023 SK3),2025-11-03,2025-Nov-03 03:01,7.7803801857,44313862.80045986,false
54404099,(2023 VK6),2025-11-03,2025-Nov-03 21:43,9.6040575338,2924963.060676835,false
54496386,(2024 UY6),2025-11-03,2025-Nov-03 23:07,20.7777632017,50138334.85919282,false
2138175,138175 (2000 EE104),2025-11-06,2025-Nov-06 14:44,6.3696666511,18284485.487655617,true
3311964,(2006 AM4),2025-11-06,2025-Nov-06 09:35,29.3116057392,40246260.36287745,true
3401433,(2008 CT1),2025-11-06,2025-Nov-06 02:00,27.4750410566,64276072.557751045,false
3558382,(2011 ED12),2025-11-06,2025-Nov-06 12:10,6.2679225824,17899084.738017254,false
3703013,(2014 YW14),2025-11-06,2025-Nov-06 03:24,8.4953124555,14722375.225189362,false
3789479,(2017 WQ1),2025-11-06,2025-Nov-06 11:36,21.5635603071,57260827.03505386,false
3892708,(2019 VZ3),2025-11-06,2025-Nov-06 09:56,16.4682638359,66240258.60221498,false
54220001,(2021 VU12),2025-11-06,2025-Nov-06 12:02,9.1536912562,18596876.253462587,false
54321095,(2022 UA13),2025-11-06,2025-Nov-06 21:04,29.8016146204,62449227.7250795,false
54357276,(2023 HP7),2025-11-06,2025-Nov-06 07:28,24.0106183625,73342978.18824153,false
54377574,(2023 QB2),2025-11-06,2025-Nov-06 15:48,5.3733178874,31685151.50372623,false
3709286,(2002 LX64),2025-11-05,2025-Nov-05 06:07,27.920674683,52635943.33021722,true
3309832,(2005 YO128),2025-11-05,2025-Nov-05 16:28,13.8516754215,48285334.8734828,false
3551067,(2010 VD72),2025-11-05,2025-Nov-05 02:15,13.992487497,27855727.350520764,true
3559839,(2011 EL51),2025-11-05,2025-Nov-05 04:57,20.7312994732,13254373.211812522,true
3836745,(2018 XJ1),2025-11-05,2025-Nov-05 21:12,11.6962254892,29839132.18846424,false
3842898,(2019 LK6),2025-11-05,2025-Nov-05 18:13,22.1637792267,63839674.911495194,false
54088811,(2020 WL),2025-11-05,2025-Nov-05 20:15,8.9109270821,20208174.416324396,false
54306612,(2022 SS6),2025-11-05,2025-Nov-05 12:02,19.3439966204,62707861.67812514,false
54312825,(2022 TF),2025-11-05,2025-Nov-05 20:29,13.8287633098,36156957.288192414,false
54427945,(2024 DY),2025-11-05,2025-Nov-05 19:45,8.9245115912,18304607.119240392,false
54496024,(2024 UB5),2025-11-05,2025-Nov-05 02:43,19.3772101983,40253167.012299396,false
54527457,(2025 HE3),2025-11-05,2025-Nov-05 03:36,4.8968589614,22671003.312386326,false
54535146,(2025 MK2),2025-11-05,2025-Nov-05 13:07,3.7419681358,25323338.406946663,false
54547365,(2025 SO6),2025-11-05,2025-Nov-05 10:06,3.1986501411,11797872.25276171,false
2481127,481127 (2005 UJ6),2025-11-08,2025-Nov-08 02:33,27.9761751978,71199142.63477795,false
3307228,(2005 XT77),2025-11-08,2025-Nov-08 20:48,10.6350665301,39992924.98686976,true
3432703,(2008 US2),2025-11-08,2025-Nov-08 01:37,3.2359587407,17613227.592900064,false
3883085,(2019 UH7),2025-11-08,2025-Nov-08 16:42,5.7872736231,5093892.489969521,false
54144917,(2021 JC4),2025-11-08,2025-Nov-08 05:34,9.8744909333,21744452.07478095,false
54146681,(2021 KW),2025-11-08,2025-Nov-08 17:48,22.515304032,35591913.43234325,false
54219286,(2021 VQ10),2025-11-08,2025-Nov-08 01:19,14.9542555697,3461831.89304679,false
54225722,(2021 XC),2025-11-08,2025-Nov-08 11:18,18.8717633924,65973123.37621191,false
54281071,(2022 KG6),2025-11-08,2025-Nov-08 05:57,8.432406206,70647937.70388782,false
54338715,(2023 AX),2025-11-08,2025-Nov-08 23:21,15.5826661204,60994562.45157188,false
54533099,(2025 KU1),2025-11-08,2025-Nov-08 02:43,3.4857247249,13255068.4080742,false
2164206,164206 (2004 FN18),2025-11-07,2025-Nov-07 16:57,11.9161020196,16796323.26140333,false
3261401,(2004 VZ),2025-11-07,2025-Nov-07 04:49,12.2237645562,11293624.567366298,false
3759000,(2016 RG17),2025-11-07,2025-Nov-07 15:38,27.1475530179,72396293.57561858,false
3759693,(2016 RQ41),2025-11-07,2025-Nov-07 22:13,18.3772954987,25854602.82439323,false
3836124,(2018 VP5),2025-11-07,2025-Nov-07 09:18,10.5347271101,22696186.348545957,false
3989261,(2020 BN11),2025-11-07,2025-Nov-07 01:52,11.9102248273,22557892.332959753,false
54320729,(2022 UN11),2025-11-07,2025-Nov-07 08:07,20.5511187814,69352256.69905506,false
54327903,(2022 WO2),2025-11-07,2025-Nov-07 08:26,9.372958592,11654587.607352942,false
54404097,(2023 VH6),2025-11-07,2025-Nov-07 07:24,10.6942256027,19439017.625950024,false
54467114,(2024 QM),2025-11-07,2025-Nov-07 22:03,8.2704005959,40049657.89965687,false
3652983,(2013 UD1),2025-11-09,2025-Nov-09 11:32,21.2400110534,62880885.87145715,false
3736207,(2015 XX128),2025-11-09,2025-Nov-09 02:18,7.4682141339,18799058.35819928,false
3761647,(2016 UY35),2025-11-09,2025-Nov-09 03:43,9.4188683384,25962908.944632214,false
3781985,(2017 SZ19),2025-11-09,2025-Nov-09 07:49,10.126610369,36072718.15912351,false
3782065,(2017 TJ1),2025-11-09,2025-Nov-09 14:08,7.6013072752,70018226.39886484,false
3789664,(2017 WG14),2025-11-09,2025-Nov-09 20:05,11.6781674127,6402080.310568106,false
3792460,(2017 XC62),2025-11-09,2025-Nov-09 19:49,3.1774796979,42085880.82372742,false
3824114,(2018 KC),2025-11-09,2025-Nov-09 16:03,9.3419562728,6108599.059604236,false
3989355,(2020 CB),2025-11-09,2025-Nov-09 11:08,9.3136818769,40931336.37352831,false
54203035,(2021 TN3),2025-11-09,2025-Nov-09 05:04,12.4830197858,34200505.57328577,false
54380577,(2023 QC13),2025-11-09,2025-Nov-09 15:32,2.7910525195,56188093.3365793,false
54547359,(2025 SY5),2025-11-09,2025-Nov-09 05:46,5.2902870424,14852739.671038136,false
2002100,2100 Ra-Shalom (1978 RA),2025-08-12,2025-Aug-12 15:42,12.2248767272,25866034.2109912,false
3337714,(2006 OE7),2025-08-12,2025-Aug-12 07:37,26.906909844,13898634.959183829,false
3720359,(2015 KU121),2025-08-12,2025-Aug-12 02:06,14.1767380101,64072149.04404883,false
3758843,(2016 QF84),2025-08-12,2025-Aug-12 10:34,7.5855234781,9532265.708614282,false
3785772,(2017 TN4),2025-08-12,2025-Aug-12 05:56,16.5191032199,58427099.97322075,false
3789722,(2017 WO16),2025-08-12,2025-Aug-12 07:24,19.8834027882,73469460.88351932,false
54005663,(2020 DS3),2025-08-12,2025-Aug-12 17:30,21.2047541419,72586446.99434176,false
54087734,(2020 VR2),2025-08-12,2025-Aug-12 12:09,8.4699249291,71724054.19915754,false
54193344,(2021 RY3),2025-08-12,2025-Aug-12 01:17,9.8499471045,20718699.31810373,false
54248944,(2022 DX4),2025-08-12,2025-Aug-12 21:50,5.4087062897,27366868.992489483,false
54538774,(2025 OZ2),2025-08-12,2025-Aug-12 17:02,9.6461974218,10822931.51965423,false
54538959,(2025 OR4),2025-08-12,2025-Aug-12 01:55,4.574582585,1334144.307665693,false
54539329,(2025 OU7),2025-08-12,2025-Aug-12 20:54,4.4769209055,26541267.83369966,false
54539488,(2025 OB13),2025-08-12,2025-Aug-12 15:22,7.6978825994,17757787.949105043,false
54539965,(2025 PC1),2025-08-12,2025-Aug-12 16:53,11.8977057483,29583510.328691896,false
54542758,(2025 QS11),2025-08-12,2025-Aug-12 17:25,6.4729262404,11103928.33469363,false
54543098,(2025 QY15),2025-08-12,2025-Aug-12 22:46,5.5147521783,29220051.652158555,false
3545705,(2010 RF42),2025-08-10,2025-Aug-10 09:08,17.5894332335,65281893.64221881,false
3601337,(2012 EP10),2025-08-10,2025-Aug-10 00:41,2.7834842942,19273529.649716068,false
54016565,(2020 HV),2025-08-10,2025-Aug-10 09:13,17.8330624561,55362681.38917545,false
54209296,(2021 TV13),2025-08-10,2025-Aug-10 13:24,18.4371572716,54343944.96707847,false
54268806,(2022 GX),2025-08-10,2025-Aug-10 07:27,22.1668853277,50662735.44212783,false
54296530,(2022 QB1),2025-08-10,2025-Aug-10 18:47,3.8505462541,3415057.201832825,false
54539572,(2025 PK),2025-08-10,2025-Aug-10 12:38,9.8422926416,15852386.791571857,false
54540494,(2025 PG2),2025-08-10,2025-Aug-10 10:42,6.9414121387,3435130.857380692,false
54541507,(2025 QO3),2025-08-10,2025-Aug-10 22:22,5.8084046611,1680858.494609937,false
54546403,(2025 RP7),2025-08-10,2025-Aug-10 04:48,7.2837088604,20100061.397016015,false
2444004,444004 (2004 AS1),2025-08-11,2025-Aug-11 08:14,8.9401301038,19238669.0525472,true
3608323,(2012 QG49),2025-08-11,2025-Aug-11 13:58,7.8181835152,60491858.76579274,false
3759247,(2016 RY17),2025-08-11,2025-Aug-11 12:31,24.2069706021,66992044.417040266,false
3797753,(2018 BV1),2025-08-11,2025-Aug-11 00:49,11.208486221,56222867.67561633,false
3802594,(2018 GS4),2025-08-11,2025-Aug-11 18:41,7.6533986418,73086307.46788304,false
3837996,(2019 BM2),2025-08-11,2025-Aug-11 14:31,11.0931666393,66826691.67728079,false
3944182,(2019 YS2),2025-08-11,2025-Aug-11 14:20,7.1744118335,58383632.262601435,false
54051109,(2020 PF5),2025-08-11,2025-Aug-11 13:16,26.3166913947,58655525.94253282,false
54212926,(2021 UL2),2025-08-11,2025-Aug-11 20:44,16.6855381787,40603649.37511171,false
54383299,(2023 RJ11),2025-08-11,2025-Aug-11 02:18,14.9171305793,55135412.18539316,false
54392937,(2023 TA8),2025-08-11,2025-Aug-11 17:05,19.1366548272,52287306.06265413,false
54496016,(2024 UT4),2025-08-11,2025-Aug-11 13:47,7.3390450346,54742077.24344318,false
54539478,(2025 OR12),2025-08-11,2025-Aug-11 23:49,13.5960070643,8242513.057932603,false
54539694,(2025 OH17),2025-08-11,2025-Aug-11 20:58,8.4045558272,26743739.185918,false
54540403,(2025 PV1),2025-08-11,2025-Aug-11 20:54,10.7898808926,11556788.478553627,false
54540496,(2025 PH2),2025-08-11,2025-Aug-11 03:16,2.0196407369,1534738.027098087,false
54541028,(2025 QW),2025-08-11,2025-Aug-11 00:30,6.1649183269,13501696.533660864,false
54541879,(2025 QW5),2025-08-11,2025-Aug-11 12:21,6.5351035874,5768259.357578988,false
3333611,(2006 KR1),2025-08-06,2025-Aug-06 09:03,14.225467097,52107920.279739514,false
3648839,(2013 TM4),2025-08-06,2025-Aug-06 00:31,9.5804983568,15617596.091121914,false
3788891,(2017 UA45),2025-08-06,2025-Aug-06 07:01,4.9031318064,30610259.511901826,false
54166173,(2021 NX),2025-08-06,2025-Aug-06 03:55,4.0650708485,11696261.953666488,false
54292843,(2022 OX5),2025-08-06,2025-Aug-06 06:47,5.0227388015,39263841.56136398,false
54485072,(2024 SY5),2025-08-06,2025-Aug-06 21:54,5.4023651404,33811372.65598665,false
54539345,(2025 OW9),2025-08-06,2025-Aug-06 08:09,6.8565748293,5664119.612818444,false
3709079,(2015 BR510),2025-08-09,2025-Aug-09 01:31,14.6936882009,22963553.660684545,false
54248447,(2022 DR1),2025-08-09,2025-Aug-09 14:42,7.5211623946,72272832.8620333,false
54290863,(2022 OT),2025-08-09,2025-Aug-09 12:59,23.288803639,74456831.41940916,false
54467114,(2024 QM),2025-08-09,2025-Aug-09 22:47,7.2454270001,38469808.724619,false
54539332,(2025 OX7),2025-08-09,2025-Aug-09 07:18,3.969266242,7657459.110670536,false
54539485,(2025 OY12),2025-08-09,2025-Aug-09 13:41,12.2585135759,1583236.624326784,false
54539807,(2025 PY),2025-08-09,2025-Aug-09 05:10,17.3687089007,19965469.016165297,false
54540153,(2025 PQ1),2025-08-09,2025-Aug-09 04:56,8.6710388933,325697.660901128,false
54540432,(2025 PZ1),2025-08-09,2025-Aug-09 02:10,14.6758148931,21404633.018222664,false
54540707,(2025 QD),2025-08-09,2025-Aug-09 20:52,3.6763147906,1988111.531008776,false
54540907,(2025 PV2),2025-08-09,2025-Aug-09 03:49,6.2453868758,16546072.54859568,false
54541334,(2025 QL2),2025-08-09,2025-Aug-09 14:06,8.9027506642,1418259.435060156,false
2513138,513138 (2002 CY58),2025-08-07,2025-Aug-07 10:33,11.7016337908,11467561.45730318,false
3986776,(2020 BY1),2025-08-07,2025-Aug-07 13:35,25.7197750784,47582017.31743818,false
54051183,(2020 QL1),2025-08-07,2025-Aug-07 13:15,16.3492858231,39386105.56678821,false
54355033,(2023 HC3),2025-08-07,2025-Aug-07 05:32,13.5349202312,34955274.51923673,false
54538950,(2025 OZ3),2025-08-07,2025-Aug-07 07:52,6.011087417,12497096.467008036,false
54538962,(2025 OT4),2025-08-07,2025-Aug-07 17:36,5.9896378374,1486233.954587348,false
54539068,(2025 OQ5),2025-08-07,2025-Aug-07 13:11,16.6871452642,1618466.937671571,false
54539570,(2025 PH),2025-08-07,2025-Aug-07 08:41,11.089500512,25972974.068843257,false
54540902,(2025 PS2),2025-08-07,2025-Aug-07 15:17,9.4260239534,3241093.070123817,false
54540904,(2025 QF),2025-08-07,2025-Aug-07 17:24,12.1593779314,6976930.516232787,false
54541490,(2025 QV2),2025-08-07,2025-Aug-07 00:31,11.8612682402,8258876.08791299,false
3426239,(2008 QU3),2025-08-08,2025-Aug-08 20:05,10.8550718088,12707307.908301665,false
3576527,(2011 QX8),2025-08-08,2025-Aug-08 02:53,12.927630691,61708963.02565461,false
3648206,(2013 RG74),2025-08-08,2025-Aug-08 22:50,17.4225834835,11941327.858616317,false
3764860,(2016 WV9),2025-08-08,2025-Aug-08 01:12,12.1326203556,49872550.935789675,false
3767167,(2017 BW30),2025-08-08,2025-Aug-08 07:57,12.5613895238,15112767.57703644,false
3778661,(2017 OR19),2025-08-08,2025-Aug-08 11:02,9.1378678263,19856001.552701723,false
3795122,(2017 YG7),2025-08-08,2025-Aug-08 14:59,13.3732129572,54177330.20472789,false
3825135,(2018 LV2),2025-08-08,2025-Aug-08 12:16,7.424841719,41801961.77885523,false
3838124,(2019 CO1),2025-08-08,2025-Aug-08 21:46,10.5479180371,6828732.463421951,false
54051038,(2020 PL2),2025-08-08,2025-Aug-08 12:57,17.2589704442,43700206.50340293,false
54106296,(2021 BM),2025-08-08,2025-Aug-08 07:57,6.3664818208,56467617.629864715,false
54339762,(2023 BY),2025-08-08,2025-Aug-08 08:29,15.659554681,70009915.98286995,false
54428349,(2024 DF1),2025-08-08,2025-Aug-08 21:03,8.3013765687,22341912.248201054,false
54465291,(2024 ON2),2025-08-08,2025-Aug-08 15:00,17.8481642637,17627349.60190849,false
54538390,(2025 OJ1),2025-08-08,2025-Aug-08 09:06,14.1686931008,5146292.210693356,false
54539065,(2025 ON5),2025-08-08,2025-Aug-08 01:10,13.1155061261,17139442.297375947,false
54539338,(2025 OP9),2025-08-08,2025-Aug-08 23:48,4.1916388295,8463236.606913049,false
54539568,(2025 OU13),2025-08-08,2025-Aug-08 20:59,5.2467336165,15704640.658966504,false
54541092,(2025 QB1),2025-08-08,2025-Aug-08 15:05,5.9305268633,2387603.711850937,false
54543103,(2025 QT16),2025-08-08,2025-Aug-08 13:43,5.4354287708,24116050.14596293,false
54544428,(2025 RH1),2025-08-08,2025-Aug-08 23:44,5.976065552,12975223.347035931,false
2523605,523605 (2004 RX10),2025-07-11,2025-Jul-11 15:35,23.5043538372,68699426.31480546,false
3299722,(2005 VO5),2025-07-11,2025-Jul-11 04:46,14.3773518941,6085390.161816483,true
3645001,(2013 NT11),2025-07-11,2025-Jul-11 16:21,26.0370056632,50591982.994873255,false
3771633,(2017 FZ2),2025-07-11,2025-Jul-11 07:34,9.5864102382,41266690.17302369,false
3788088,(2017 UQ7),2025-07-11,2025-Jul-11 00:45,15.4939985125,60546085.76465948,false
3893382,(2019 WW),2025-07-11,2025-Jul-11 12:42,16.1965997412,32298265.89745887,false
54167176,(2021 NR3),2025-07-11,2025-Jul-11 01:11,22.4618152806,72243548.3758708,false
54289511,(2022 MA3),2025-07-11,2025-Jul-11 06:56,10.782148691,8243744.068885259,false
54292686,(2022 OE5),2025-07-11,2025-Jul-11 03:21,7.3770933368,11440830.098148832,false
54341593,(2023 CC3),2025-07-11,2025-Jul-11 01:25,13.891761752,65570563.706005186,false
54489663,(2024 TB7),2025-07-11,2025-Jul-11 10:31,7.2003488494,53259958.456983365,false
54533009,(2025 KG1),2025-07-11,2025-Jul-11 11:11,10.3228652391,15158716.637605876,false
54535073,(2025 MD1),2025-07-11,2025-Jul-11 14:12,8.9062293816,6897447.297928412,false
54537480,(2025 MD89),2025-07-11,2025-Jul-11 02:54,8.0620891104,5629529.383880026,false
54537709,(2025 MM90),2025-07-11,2025-Jul-11 05:57,15.3652939172,16745480.016758122,false
54538217,(2025 NS1),2025-07-11,2025-Jul-11 05:04,11.9947812085,427532.31192199,false
54538347,(2025 OU),2025-07-11,2025-Jul-11 13:46,4.3907274105,11851810.303342544,false
54538389,(2025 OH1),2025-07-11,2025-Jul-11 06:29,16.6079890364,4346161.031737614,false
2812769,812769 (2005 VO5),2025-07-11,2025-Jul-11 04:46,14.3773518831,6085390.161816483,true
3724213,(2015 OO),2025-07-12,2025-Jul-12 21:33,24.7986450683,73101732.41450001,false
3726511,(2015 QM3),2025-07-12,2025-Jul-12 05:53,20.8089817622,56508843.57152273,false
3943319,(2019 YS),2025-07-12,2025-Jul-12 17:22,9.6186282815,17028300.93846558,false
54222541,(2021 WG),2025-07-12,2025-Jul-12 19:52,13.2188573047,66012163.03475859,false
54489181,(2024 TV6),2025-07-12,2025-Jul-12 01:02,4.9702227282,29764801.614475634,false
54525738,(2025 FW18),2025-07-12,2025-Jul-12 07:44,7.8342920956,19116122.486666117,false
54535074,(2025 MG1),2025-07-12,2025-Jul-12 02:50,7.1747761264,5040298.604248411,false
54538308,(2025 OE),2025-07-12,2025-Jul-12 21:40,10.9441231955,4633223.711290199,false
54538310,(2025 OG),2025-07-12,2025-Jul-12 10:04,8.6713923644,7160245.980875921,false
54538339,(2025 OQ),2025-07-12,2025-Jul-12 08:00,7.8305467828,3896201.919692231,false
54538956,(2025 OP4),2025-07-12,2025-Jul-12 17:31,3.3579998251,28813303.196712468,false
54538966,(2025 OB5),2025-07-12,2025-Jul-12 00:11,4.8653281708,24511718.605247892,false
54539343,(2025 OV9),2025-07-12,2025-Jul-12 02:45,6.0475830732,14277106.440202301,false
54540909,(2025 PY2),2025-07-12,2025-Jul-12 07:44,7.266720513,16890015.21060137,false
2138205,138205 (2000 EZ148),2025-07-10,2025-Jul-10 19:34,10.1370172437,29886880.58229446,false
3616348,(2012 VH5),2025-07-10,2025-Jul-10 06:22,12.1281269557,34727076.41740024,false
3836972,(2018 YA1),2025-07-10,2025-Jul-10 18:06,15.42339793,67624107.236022,false
3837864,(2019 AS11),2025-07-10,2025-Jul-10 21:29,5.0757031441,31761934.136402003,false
3842764,(2019 LO1),2025-07-10,2025-Jul-10 14:44,10.2341657287,58024410.6465401,false
54296728,(2022 QA2),2025-07-10,2025-Jul-10 17:35,6.3000030863,15179571.50819067,false
54423947,(2024 CB1),2025-07-10,2025-Jul-10 06:32,16.7892071651,62311445.648364216,false
54537673,(2025 MH90),2025-07-10,2025-Jul-10 19:21,6.5016797911,7419076.415764023,false
54538185,(2025 NE1),2025-07-10,2025-Jul-10 01:00,19.1187134256,7000302.655216284,false
54538216,(2025 NR1),2025-07-10,2025-Jul-10 09:56,13.8204083563,3239406.548616798,false
54538965,(2025 OZ4),2025-07-10,2025-Jul-10 21:39,18.7370867621,16632655.75660919,false
