asteroid_id,diameter_m,velocity_km_s,distance_km,kinetic_energy_mt,is_hazardous,absolute_magnitude,approach_parameter,gravity_influence,orbit_uncertainty,moid,inclination,eccentricity
54395903,25.80,17.340,42520024.39,0.968829,0,26.11,6673.995352,0.00014984,9,1.000000,0.0000,0.000000
54415896,12.63,8.301,12062148.47,0.026086,0,27.66,1893.289667,0.00052818,9,1.000000,0.0000,0.000000
54543546,90.69,9.956,2729884.21,13.876422,0,23.38,428.485984,0.00233380,9,1.000000,0.0000,0.000000
54546120,9.56,1.990,3464848.38,0.000650,0,28.27,543.846866,0.00183875,9,1.000000,0.0000,0.000000
54548206,38.15,12.852,6546238.95,1.722016,0,25.26,1027.505721,0.00097323,9,1.000000,0.0000,0.000000
54549109,17.71,20.538,1707958.13,0.439595,0,26.93,268.083210,0.00373019,9,1.000000,0.0000,0.000000
54549128,47.61,7.481,11092754.59,1.134093,0,24.78,1741.132410,0.00057434,9,1.000000,0.0000,0.000000
54549684,20.99,11.854,1363936.51,0.243815,0,26.56,214.085154,0.00467104,9,1.000000,0.0000,0.000000
54549695,1.96,20.876,6780.46,0.000620,0,31.70,1.064270,0.93961127,9,1.000000,0.0000,0.000000
54550509,6.19,14.710,107633.50,0.009624,0,29.21,16.894286,0.05919161,9,1.000000,0.0000,0.000000
54550511,7.26,10.076,310790.19,0.007293,0,28.86,48.782010,0.02049936,9,1.000000,0.0000,0.000000
54550518,49.88,12.474,10501167.64,3.624977,0,24.68,1648.276195,0.00060669,9,1.000000,0.0000,0.000000
3789115,390.43,21.509,29445959.31,5168.494308,0,20.21,4621.874008,0.00021636,9,1.000000,0.0000,0.000000
3840725,17.93,26.551,71678586.13,0.762580,0,26.90,11250.759084,0.00008888,9,1.000000,0.0000,0.000000
54073368,14.24,14.081,27925414.65,0.107500,0,27.40,4383.207447,0.00022814,9,1.000000,0.0000,0.000000
54307195,147.08,31.509,55832162.34,592.917613,0,22.33,8763.484906,0.00011411,9,1.000000,0.0000,0.000000
54347989,61.88,17.848,7589014.54,14.167793,0,24.21,1191.181061,0.00083950,9,1.000000,0.0000,0.000000
54398529,35.94,16.724,55145661.84,2.436802,0,25.39,8655.730943,0.00011553,9,1.000000,0.0000,0.000000
54486547,56.96,17.286,50148941.50,10.363113,0,24.39,7871.439570,0.00012704,9,1.000000,0.0000,0.000000
54546473,20.93,7.212,2681697.19,0.089505,0,26.56,420.922491,0.00237573,9,1.000000,0.0000,0.000000
54547734,11.35,3.267,2534747.70,0.002933,0,27.89,397.857118,0.00251347,9,1.000000,0.0000,0.000000
54549129,58.07,10.821,8846125.26,4.303581,0,24.35,1388.498707,0.00072020,9,1.000000,0.0000,0.000000
54549126,26.36,7.850,4611839.67,0.211866,0,26.06,723.880030,0.00138144,9,1.000000,0.0000,0.000000
54549125,19.64,7.920,11095183.68,0.089199,0,26.70,1741.513684,0.00057421,9,1.000000,0.0000,0.000000
54549693,8.81,14.871,279945.25,0.028379,0,28.44,43.940550,0.02275802,9,1.000000,0.0000,0.000000
54550571,47.51,9.751,6032457.41,1.913405,0,24.78,946.861938,0.00105612,9,1.000000,0.0000,0.000000
54550573,15.44,7.521,3349879.07,0.039112,0,27.22,525.801141,0.00190186,9,1.000000,0.0000,0.000000
2350523,252.08,4.428,10550794.40,58.950484,1,21.16,1656.065672,0.00060384,9,1.000000,0.0000,0.000000
3014110,223.64,31.438,51388944.96,2075.048899,1,21.42,8066.072039,0.00012398,9,1.000000,0.0000,0.000000
3295789,63.91,8.284,10975238.73,3.362158,0,24.14,1722.686976,0.00058049,9,1.000000,0.0000,0.000000
3559599,181.78,12.167,11555471.88,166.915252,1,21.87,1813.761087,0.00055134,9,1.000000,0.0000,0.000000
3655971,347.97,17.978,55771505.60,2556.372245,0,20.46,8753.964151,0.00011423,9,1.000000,0.0000,0.000000
3736807,14.24,9.432,41132945.25,0.048232,0,27.40,6456.277704,0.00015489,9,1.000000,0.0000,0.000000
3748492,5.41,6.466,61322417.04,0.001246,0,29.50,9625.242041,0.00010389,9,1.000000,0.0000,0.000000
3893213,98.07,26.493,72295149.95,124.275724,0,23.21,11347.535700,0.00008812,9,1.000000,0.0000,0.000000
54075314,49.38,2.587,52580115.90,0.151285,0,24.70,8253.039696,0.00012117,9,1.000000,0.0000,0.000000
54276656,55.40,31.420,69329296.43,31.516813,0,24.45,10882.011683,0.00009189,9,1.000000,0.0000,0.000000
54392428,48.70,15.254,52912212.52,5.045486,0,24.73,8305.165990,0.00012041,9,1.000000,0.0000,0.000000
54434347,3.75,7.217,17764851.32,0.000514,0,30.30,2788.392924,0.00035863,9,1.000000,0.0000,0.000000
54541542,176.82,11.034,11639474.23,126.354745,1,21.93,1826.946198,0.00054736,9,1.000000,0.0000,0.000000
54545414,21.06,11.161,5771222.77,0.218559,0,26.55,905.858228,0.00110393,9,1.000000,0.0000,0.000000
54545416,23.74,9.989,3262172.38,0.250692,0,26.29,512.034591,0.00195299,9,1.000000,0.0000,0.000000
54545430,49.22,9.972,1085046.08,2.225867,0,24.71,170.310168,0.00587164,9,1.000000,0.0000,0.000000
54546123,39.11,4.565,20106714.66,0.234075,0,25.21,3155.974675,0.00031686,9,1.000000,0.0000,0.000000
54545783,31.06,8.846,1923452.89,0.439998,0,25.71,301.907533,0.00331227,9,1.000000,0.0000,0.000000
54545787,108.38,8.080,1599906.67,15.599367,0,22.99,251.123320,0.00398211,9,1.000000,0.0000,0.000000
54546843,27.01,17.584,1406474.10,1.143837,0,26.01,220.761905,0.00452977,9,1.000000,0.0000,0.000000
54546919,26.36,5.707,7590623.97,0.111999,0,26.06,1191.433680,0.00083932,9,1.000000,0.0000,0.000000
54547728,32.38,11.347,4804049.10,0.820906,0,25.62,754.049459,0.00132617,9,1.000000,0.0000,0.000000
54548203,35.89,11.720,10459420.45,1.191777,0,25.39,1641.723506,0.00060912,9,1.000000,0.0000,0.000000
54549116,15.14,14.199,1042619.54,0.131348,0,27.27,163.650846,0.00611057,9,1.000000,0.0000,0.000000
54550510,48.32,4.418,22357476.86,0.413449,0,24.75,3509.257080,0.00028496,9,1.000000,0.0000,0.000000
54550498,37.70,11.745,6183361.66,1.387428,0,25.29,970.548055,0.00103035,9,1.000000,0.0000,0.000000
3388408,59.37,10.606,33294953.01,4.417674,0,24.30,5226.016797,0.00019135,9,1.000000,0.0000,0.000000
3581669,171.22,37.876,73006767.85,1351.641018,1,22.00,11459.232122,0.00008727,9,1.000000,0.0000,0.000000
3791345,29.75,15.395,55099221.33,1.171834,0,25.80,8648.441584,0.00011563,9,1.000000,0.0000,0.000000
3836092,16.35,6.434,47358109.74,0.033972,0,27.10,7433.387183,0.00013453,9,1.000000,0.0000,0.000000
54051304,68.16,13.356,68162744.35,10.604266,0,24.00,10698.908232,0.00009347,9,1.000000,0.0000,0.000000
54202334,28.28,13.618,63558397.56,0.787724,0,25.91,9976.204294,0.00010024,9,1.000000,0.0000,0.000000
54271308,28.41,7.891,28642765.44,0.268142,0,25.90,4495.803711,0.00022243,9,1.000000,0.0000,0.000000
54543087,94.96,7.406,22749396.65,8.816536,0,23.28,3570.773293,0.00028005,9,1.000000,0.0000,0.000000
54544090,56.17,3.398,23079750.38,0.384236,0,24.42,3622.626021,0.00027604,9,1.000000,0.0000,0.000000
54545774,93.79,12.800,24527058.77,25.372686,0,23.31,3849.797328,0.00025975,9,1.000000,0.0000,0.000000
54546118,19.55,5.049,5718697.19,0.035758,0,26.71,897.613749,0.00111406,9,1.000000,0.0000,0.000000
54546914,1.86,9.181,22380.87,0.000102,0,31.82,3.512929,0.28466270,9,1.000000,0.0000,0.000000
54547363,22.84,14.275,1696678.14,0.455937,0,26.37,266.312689,0.00375498,9,1.000000,0.0000,0.000000
54547724,2.88,9.384,71974.53,0.000393,0,30.87,11.297210,0.08851743,9,1.000000,0.0000,0.000000
54547730,20.18,7.303,2090739.87,0.082280,0,26.64,328.165103,0.00304725,9,1.000000,0.0000,0.000000
54548498,34.96,15.785,2457877.63,1.998091,0,25.45,385.791497,0.00259207,9,1.000000,0.0000,0.000000
54548502,51.04,8.183,7774356.64,1.671843,0,24.63,1220.272585,0.00081949,9,1.000000,0.0000,0.000000
54548504,24.18,12.766,1035118.30,0.432771,0,26.25,162.473442,0.00615485,9,1.000000,0.0000,0.000000
54550569,55.28,18.705,6157469.32,11.093161,0,24.45,966.483961,0.00103468,9,1.000000,0.0000,0.000000
2482234,134.75,7.322,74357598.95,24.623645,0,22.52,11671.260234,0.00008568,9,1.000000,0.0000,0.000000
3429819,174.40,7.017,10316141.13,49.021420,0,21.96,1619.234207,0.00061758,9,1.000000,0.0000,0.000000
3744994,78.26,18.056,54204197.07,29.332392,0,23.70,8507.957474,0.00011754,9,1.000000,0.0000,0.000000
3827143,162.76,12.652,5032225.87,129.554966,0,22.11,789.864365,0.00126604,9,1.000000,0.0000,0.000000
3985571,2509.24,9.499,53169998.74,267612.995838,0,16.17,8345.628431,0.00011982,9,1.000000,0.0000,0.000000
54132423,54.14,17.451,56849630.98,9.073507,0,24.50,8923.188036,0.00011207,9,1.000000,0.0000,0.000000
54196855,8.94,8.813,3877110.55,0.010432,0,28.41,608.556044,0.00164323,9,1.000000,0.0000,0.000000
54203016,48.26,10.390,11366728.84,2.276986,0,24.75,1784.135747,0.00056050,9,1.000000,0.0000,0.000000
54297314,178.46,18.872,41175885.34,379.980727,1,21.91,6463.017634,0.00015473,9,1.000000,0.0000,0.000000
54308092,255.59,17.624,5742248.00,973.517618,1,21.13,901.310312,0.00110950,9,1.000000,0.0000,0.000000
54376437,37.98,11.498,64673475.05,1.359506,0,25.27,10151.228230,0.00009851,9,1.000000,0.0000,0.000000
54546459,20.64,13.184,2521892.53,0.286979,0,26.59,395.839355,0.00252628,9,1.000000,0.0000,0.000000
54546619,8.02,12.344,410024.24,0.014771,0,28.65,64.357910,0.01553811,9,1.000000,0.0000,0.000000
54546620,82.63,24.156,6415172.40,61.799768,0,23.58,1006.933354,0.00099311,9,1.000000,0.0000,0.000000
54546915,4.25,7.371,229857.91,0.000784,0,30.02,36.078780,0.02771712,9,1.000000,0.0000,0.000000
54546918,71.31,17.063,1892035.58,19.816440,0,23.90,296.976232,0.00336727,9,1.000000,0.0000,0.000000
54547354,52.76,14.293,4864518.50,5.633069,0,24.56,763.540811,0.00130969,9,1.000000,0.0000,0.000000
54547379,27.00,12.351,1388002.92,0.563523,0,26.01,217.862647,0.00459005,9,1.000000,0.0000,0.000000
54548200,7.18,15.327,300466.10,0.016347,0,28.89,47.161528,0.02120372,9,1.000000,0.0000,0.000000
54548202,30.02,8.144,10201681.60,0.336695,0,25.78,1601.268499,0.00062450,9,1.000000,0.0000,0.000000
54548505,14.76,6.675,2868976.63,0.026906,0,27.32,450.318102,0.00222065,9,1.000000,0.0000,0.000000
54549115,7.91,4.776,1273902.34,0.002115,0,28.68,199.953279,0.00500117,9,1.000000,0.0000,0.000000
3143095,118.45,8.169,66046077.55,20.820878,0,22.80,10366.673606,0.00009646,9,1.000000,0.0000,0.000000
3335049,215.55,10.207,21483133.03,195.851723,1,21.50,3372.018998,0.00029656,9,1.000000,0.0000,0.000000
3546703,56.69,11.325,18159162.62,4.387599,0,24.40,2850.284512,0.00035084,9,1.000000,0.0000,0.000000
3803760,25.91,6.882,59612634.44,0.154735,0,26.10,9356.872460,0.00010687,9,1.000000,0.0000,0.000000
54130503,7.72,16.809,70365171.18,0.024391,0,28.73,11044.603857,0.00009054,9,1.000000,0.0000,0.000000
54265773,30.03,10.899,21287231.26,0.603842,0,25.78,3341.270014,0.00029929,9,1.000000,0.0000,0.000000
54419490,310.13,10.773,24046187.55,649.872583,0,20.71,3774.319189,0.00026495,9,1.000000,0.0000,0.000000
54490515,53.40,4.069,14448146.11,0.473238,0,24.53,2267.798793,0.00044096,9,1.000000,0.0000,0.000000
54537807,172.01,13.492,24261588.05,173.883610,0,21.99,3808.128716,0.00026260,9,1.000000,0.0000,0.000000
54545164,41.00,16.815,3493933.38,3.656867,0,25.10,548.412083,0.00182345,9,1.000000,0.0000,0.000000
54546133,28.81,15.006,7925427.01,1.010814,0,25.87,1243.984777,0.00080387,9,1.000000,0.0000,0.000000
54546134,57.72,16.092,10653431.01,9.348501,0,24.36,1672.175642,0.00059802,9,1.000000,0.0000,0.000000
54546615,16.39,8.609,2552368.40,0.061244,0,27.09,400.622885,0.00249611,9,1.000000,0.0000,0.000000
54546846,49.81,8.201,6286732.36,1.560541,0,24.68,986.773248,0.00101340,9,1.000000,0.0000,0.000000
54546909,43.73,10.355,7123079.99,1.682821,0,24.96,1118.047401,0.00089442,9,1.000000,0.0000,0.000000
54546913,6.77,11.735,86971.19,0.008007,0,29.02,13.651105,0.07325414,9,1.000000,0.0000,0.000000
54547358,35.33,12.984,5360054.12,1.395613,0,25.43,841.320690,0.00118861,9,1.000000,0.0000,0.000000
54547360,8.89,15.148,663857.81,0.030231,0,28.42,104.199939,0.00959693,9,1.000000,0.0000,0.000000
54547378,49.54,15.392,18499846.04,5.406389,0,24.69,2903.758600,0.00034438,9,1.000000,0.0000,0.000000
54549114,22.60,8.109,3763781.51,0.142513,0,26.40,590.767777,0.00169271,9,1.000000,0.0000,0.000000
54549683,32.12,7.713,4606452.27,0.370021,0,25.63,723.034418,0.00138306,9,1.000000,0.0000,0.000000
54549685,36.93,8.651,13004995.16,0.707379,0,25.33,2041.280044,0.00048989,9,1.000000,0.0000,0.000000
3137735,71.37,13.453,49723079.51,12.352229,0,23.90,7804.595747,0.00012813,9,1.000000,0.0000,0.000000
3137864,56.69,9.702,40253357.26,3.219787,0,24.40,6318.216490,0.00015827,9,1.000000,0.0000,0.000000
3449749,115.76,5.473,18849693.89,8.721185,0,22.85,2958.671148,0.00033799,9,1.000000,0.0000,0.000000
3465534,100.36,9.036,52643192.17,15.492283,0,23.16,8262.940224,0.00012102,9,1.000000,0.0000,0.000000
3752783,3.12,19.891,20866923.15,0.002246,0,30.70,3275.297935,0.00030532,9,1.000000,0.0000,0.000000
54137511,11.74,21.199,61771128.64,0.136386,0,27.82,9695.672366,0.00010314,9,1.000000,0.0000,0.000000
54209488,38.86,9.379,50938434.74,0.969355,0,25.22,7995.359401,0.00012507,9,1.000000,0.0000,0.000000
54289177,26.89,4.290,20823968.12,0.067151,0,26.02,3268.555662,0.00030595,9,1.000000,0.0000,0.000000
54356834,6.02,17.149,13058879.48,0.012040,0,29.27,2049.737793,0.00048787,9,1.000000,0.0000,0.000000
54423831,35.77,12.594,69111569.22,1.362967,0,25.40,10847.836953,0.00009218,9,1.000000,0.0000,0.000000
54545784,127.45,25.492,11044393.68,252.550408,0,22.64,1733.541623,0.00057685,9,1.000000,0.0000,0.000000
54547369,8.12,5.719,941733.00,0.003292,0,28.62,147.815570,0.00676519,9,1.000000,0.0000,0.000000
54548500,29.66,7.721,350925.11,0.291898,0,25.81,55.081638,0.01815487,9,1.000000,0.0000,0.000000
54548707,22.20,8.730,2575477.62,0.156509,0,26.44,404.250136,0.00247372,9,1.000000,0.0000,0.000000
54549694,14.18,7.209,826504.33,0.027830,0,27.41,129.729136,0.00770837,9,1.000000,0.0000,0.000000
54550497,31.79,13.806,3756515.48,1.149911,0,25.66,589.627292,0.00169599,9,1.000000,0.0000,0.000000
54550506,25.09,9.292,1211662.56,0.256084,0,26.17,190.184047,0.00525806,9,1.000000,0.0000,0.000000
54550570,46.42,10.964,4603453.21,2.257659,0,24.83,722.563681,0.00138396,9,1.000000,0.0000,0.000000
54550572,37.17,9.385,20717976.92,0.848723,0,25.32,3251.919153,0.00030751,9,1.000000,0.0000,0.000000
2358471,621.65,12.296,18694549.85,6817.832365,1,19.20,2934.319550,0.00034079,9,1.000000,0.0000,0.000000
3547175,47.16,13.917,37089734.79,3.812820,0,24.80,5821.650414,0.00017177,9,1.000000,0.0000,0.000000
3727181,111.57,26.931,55472210.10,189.071675,0,22.93,8706.986360,0.00011485,9,1.000000,0.0000,0.000000
3771018,41.07,10.378,38921735.47,1.400819,0,25.10,6109.203495,0.00016369,9,1.000000,0.0000,0.000000
3780766,45.03,8.557,25580026.97,1.255374,0,24.90,4015.072512,0.00024906,9,1.000000,0.0000,0.000000
3825281,70.72,5.563,74716042.12,2.054745,0,23.92,11727.521914,0.00008527,9,1.000000,0.0000,0.000000
3830881,49.38,12.685,11264075.28,3.636601,0,24.70,1768.023117,0.00056560,9,1.000000,0.0000,0.000000
54215203,11.58,6.468,34923583.78,0.012181,0,27.85,5481.648686,0.00018243,9,1.000000,0.0000,0.000000
54312938,3.94,22.323,50649311.25,0.005723,0,30.19,7949.978221,0.00012579,9,1.000000,0.0000,0.000000
54469548,38.15,15.926,31587182.94,2.644428,0,25.26,4957.963105,0.00020170,9,1.000000,0.0000,0.000000
54487958,18.09,19.912,49195792.64,0.440906,0,26.88,7721.832152,0.00012950,9,1.000000,0.0000,0.000000
54499681,39.22,13.923,12083267.57,2.195839,0,25.20,1896.604548,0.00052726,9,1.000000,0.0000,0.000000
54543104,207.75,18.111,27662637.31,552.104746,0,21.58,4341.961593,0.00023031,9,1.000000,0.0000,0.000000
54545438,32.09,7.936,6761908.32,0.390643,0,25.64,1061.357451,0.00094219,9,1.000000,0.0000,0.000000
54546622,51.11,9.875,7037821.01,2.444322,0,24.63,1104.665046,0.00090525,9,1.000000,0.0000,0.000000
54546845,27.68,19.327,1750622.40,1.486800,0,25.96,274.779846,0.00363928,9,1.000000,0.0000,0.000000
54547380,4.20,5.464,286758.13,0.000414,0,30.05,45.009909,0.02221733,9,1.000000,0.0000,0.000000
54547739,17.55,13.538,1991981.88,0.186059,0,26.95,312.663928,0.00319832,9,1.000000,0.0000,0.000000
54548506,8.26,18.912,237180.18,0.037773,0,28.58,37.228093,0.02686143,9,1.000000,0.0000,0.000000
54548709,19.09,19.140,659954.85,0.478178,0,26.76,103.587325,0.00965369,9,1.000000,0.0000,0.000000
54549127,14.66,6.191,769514.76,0.022667,0,27.34,120.783984,0.00827924,9,1.000000,0.0000,0.000000
54550516,30.83,11.183,7740297.21,0.687803,0,25.72,1214.926575,0.00082310,9,1.000000,0.0000,0.000000
2385605,684.77,21.908,27119858.58,28927.706980,1,18.99,4256.766376,0.00023492,9,1.000000,0.0000,0.000000
3092281,403.22,18.923,58362076.91,4406.588675,0,20.14,9160.583412,0.00010916,9,1.000000,0.0000,0.000000
3454734,35.77,6.955,66602225.37,0.415616,0,25.40,10453.967253,0.00009566,9,1.000000,0.0000,0.000000
3772995,36.10,11.652,52160533.78,1.199312,0,25.38,8187.181569,0.00012214,9,1.000000,0.0000,0.000000
3835873,9.85,9.282,37175528.28,0.015468,0,28.20,5835.116667,0.00017138,9,1.000000,0.0000,0.000000
3838859,18.77,8.539,22825861.67,0.090551,0,26.80,3582.775337,0.00027911,9,1.000000,0.0000,0.000000
3869331,18.95,5.507,25833246.34,0.038727,0,26.78,4054.818135,0.00024662,9,1.000000,0.0000,0.000000
3989344,66.00,4.304,49346262.58,0.999816,0,24.07,7745.450098,0.00012911,9,1.000000,0.0000,0.000000
54326957,30.45,1.552,40129989.13,0.012754,0,25.75,6298.852477,0.00015876,9,1.000000,0.0000,0.000000
54327900,13.98,12.741,41652887.94,0.083275,0,27.44,6537.888547,0.00015295,9,1.000000,0.0000,0.000000
54483147,65.70,21.489,26778033.17,24.578175,0,24.08,4203.113038,0.00023792,9,1.000000,0.0000,0.000000
54539969,159.05,11.849,4444966.01,106.053626,0,22.16,697.687335,0.00143331,9,1.000000,0.0000,0.000000
54541716,47.16,7.024,13984159.39,0.971295,0,24.80,2194.970866,0.00045559,9,1.000000,0.0000,0.000000
54545771,10.21,13.391,2080642.71,0.035805,0,28.12,326.580239,0.00306203,9,1.000000,0.0000,0.000000
54546137,34.89,11.372,3699466.84,1.031416,0,25.45,580.672867,0.00172214,9,1.000000,0.0000,0.000000
54546141,14.45,8.046,1865967.35,0.036688,0,27.37,292.884532,0.00341431,9,1.000000,0.0000,0.000000
54546472,88.50,11.395,11983074.04,16.894350,0,23.43,1880.878048,0.00053167,9,1.000000,0.0000,0.000000
54546624,66.12,12.652,10679297.07,8.686768,0,24.07,1676.235610,0.00059657,9,1.000000,0.0000,0.000000
54546910,33.86,10.648,720935.91,0.826533,0,25.52,113.158987,0.00883712,9,1.000000,0.0000,0.000000
54546921,73.85,12.884,1136292.58,12.548970,0,23.83,178.353882,0.00560683,9,1.000000,0.0000,0.000000
54546922,14.93,6.521,838935.56,0.026584,0,27.30,131.680359,0.00759415,9,1.000000,0.0000,0.000000
54194978,87.00,12.331,48514406.18,18.798838,0,23.47,7614.880894,0.00013132,9,1.000000,0.0000,0.000000
54300300,49.61,13.996,62724404.46,4.488867,0,24.69,9845.299712,0.00010157,9,1.000000,0.0000,0.000000
54384198,56.17,14.310,27771200.37,6.814137,0,24.42,4359.001784,0.00022941,9,1.000000,0.0000,0.000000
54385785,9.72,3.358,11295693.73,0.001942,0,28.23,1772.985988,0.00056402,9,1.000000,0.0000,0.000000
54430721,48.70,12.999,37717020.27,3.664199,0,24.73,5920.109916,0.00016892,9,1.000000,0.0000,0.000000
54468782,29.08,12.899,28311892.50,0.767786,0,25.85,4443.869487,0.00022503,9,1.000000,0.0000,0.000000
54524508,333.84,13.099,23076818.47,1198.320959,1,20.55,3622.165825,0.00027608,9,1.000000,0.0000,0.000000
54541107,190.35,8.747,7547040.94,99.057348,1,21.77,1184.592833,0.00084417,9,1.000000,0.0000,0.000000
54541327,36.10,5.645,9113539.64,0.281527,0,25.38,1430.472397,0.00069907,9,1.000000,0.0000,0.000000
54542170,48.93,6.858,6932393.61,1.033914,0,24.72,1088.117033,0.00091902,9,1.000000,0.0000,0.000000
54542767,60.47,7.951,17312417.54,2.623854,0,24.26,2717.378362,0.00036800,9,1.000000,0.0000,0.000000
54543832,59.37,11.735,11359188.51,5.408872,0,24.30,1782.952207,0.00056087,9,1.000000,0.0000,0.000000
54545003,66.92,16.345,4609009.65,15.028650,0,24.04,723.435826,0.00138229,9,1.000000,0.0000,0.000000
54545004,32.93,13.753,477047.31,1.267440,0,25.58,74.877932,0.01335507,9,1.000000,0.0000,0.000000
54545150,23.31,4.253,3676179.60,0.043012,0,26.33,577.017673,0.00173305,9,1.000000,0.0000,0.000000
54545431,21.65,9.563,2009901.15,0.174299,0,26.49,315.476558,0.00316981,9,1.000000,0.0000,0.000000
54545758,31.21,5.149,9334761.02,0.151325,0,25.70,1465.195577,0.00068250,9,1.000000,0.0000,0.000000
54546460,9.75,11.789,522339.27,0.024169,0,28.22,81.987015,0.01219705,9,1.000000,0.0000,0.000000
54547729,127.16,15.796,6891371.10,96.299903,0,22.65,1081.678088,0.00092449,9,1.000000,0.0000,0.000000
2455594,1120.84,32.383,24770367.80,277178.585314,0,17.92,3887.987412,0.00025720,9,1.000000,0.0000,0.000000
3552654,62.16,6.982,9322729.15,2.198085,0,24.20,1463.307039,0.00068338,9,1.000000,0.0000,0.000000
3728565,71.37,16.349,64943242.11,18.244588,0,23.90,10193.571199,0.00009810,9,1.000000,0.0000,0.000000
54209306,18.01,8.662,27862112.71,0.082296,0,26.89,4373.271498,0.00022866,9,1.000000,0.0000,0.000000
54385810,20.21,8.248,34842242.09,0.105388,0,26.64,5468.881195,0.00018285,9,1.000000,0.0000,0.000000
54481742,19.57,22.362,59559718.22,0.703325,0,26.71,9348.566665,0.00010697,9,1.000000,0.0000,0.000000
54525863,201.16,10.786,842056.15,177.750699,1,21.65,132.170169,0.00756600,9,1.000000,0.0000,0.000000
54542748,174.40,21.275,26277627.54,450.669346,0,21.96,4124.568756,0.00024245,9,1.000000,0.0000,0.000000
54544994,22.99,18.555,1615208.38,0.785347,0,26.36,253.525095,0.00394438,9,1.000000,0.0000,0.000000
54545168,15.95,15.101,1021110.00,0.173678,0,27.15,160.274682,0.00623929,9,1.000000,0.0000,0.000000
54545768,23.08,6.265,14003888.53,0.090538,0,26.35,2198.067577,0.00045495,9,1.000000,0.0000,0.000000
54545440,4.10,3.208,465032.49,0.000133,0,30.11,72.992072,0.01370012,9,1.000000,0.0000,0.000000
54546474,34.08,12.343,5114127.11,1.132384,0,25.50,802.719685,0.00124576,9,1.000000,0.0000,0.000000
54546912,74.36,21.736,6911605.99,36.465664,0,23.81,1084.854181,0.00092178,9,1.000000,0.0000,0.000000
54548710,27.07,8.989,7857239.86,0.300968,0,26.00,1233.282037,0.00081084,9,1.000000,0.0000,0.000000
2467917,460.83,18.754,21791191.69,6460.994673,0,19.85,3420.372263,0.00029237,9,1.000000,0.0000,0.000000
3082930,215.55,27.387,54717982.98,1409.991069,1,21.50,8588.601943,0.00011643,9,1.000000,0.0000,0.000000
3401426,205.85,18.626,45154315.47,567.992651,0,21.60,7087.476922,0.00014109,9,1.000000,0.0000,0.000000
3735181,7.14,2.851,21544787.51,0.000555,0,28.90,3381.696360,0.00029571,9,1.000000,0.0000,0.000000
3843622,155.43,19.777,15199161.77,275.705364,0,22.21,2385.679135,0.00041917,9,1.000000,0.0000,0.000000
54132075,11.16,5.650,41993988.90,0.008322,0,27.93,6591.428174,0.00015171,9,1.000000,0.0000,0.000000
54310914,107.04,6.239,24252780.37,8.959914,0,23.02,3806.746252,0.00026269,9,1.000000,0.0000,0.000000
