id,name,diameter_meters,diameter_km,is_hazardous,is_sentry_object,absolute_magnitude_h,latest_approach_date,latest_velocity_km_s,latest_distance_km,total_approaches,nasa_jpl_url,orbit_id,orbit_uncertainty,minimum_orbit_intersection,eccentricity,semi_major_axis,inclination,orbital_period,perihelion_distance,aphelion_distance,mean_anomaly,mean_motion,orbit_class_type,orbit_class_description,orbit_class_range,estimated_mass_kg,kinetic_energy_mt,potential_crater_km,threat_category
54321433,(2022 UB13),4.46,0.0045,false,false,29.92,2025-01-12,2.5309263627,68978203.83048363,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54321433,,,,,,,,,,,,,,,139556,0.0001,0.12,MINIMAL
54395027,(2023 UJ),23.53,0.0235,false,false,26.31,2025-01-12,16.2748078974,47042760.52906835,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54395027,,,,,,,,,,,,,,,20452562,0.6474,1.02,MINIMAL
54513040,(2024 YZ12),21.16,0.0212,false,false,26.54,2025-01-12,8.5484805862,1207393.518045064,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54513040,,,,,,,,,,,,,,,14884962,0.1300,0.68,MINIMAL
54514890,(2024 YB26),21.36,0.0214,false,false,26.52,2025-01-12,5.4955902224,8799819.128513673,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54514890,,,,,,,,,,,,,,,15301983,0.0552,0.55,MINIMAL
54515423,(2025 AK3),25.09,0.0251,false,false,26.17,2025-01-12,7.4599258314,5115889.091498155,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54515423,,,,,,,,,,,,,,,24816911,0.1650,0.72,MINIMAL
54517340,(2025 BN4),28.15,0.0282,false,false,25.92,2025-01-12,7.303827807,6774683.336422644,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54517340,,,,,,,,,,,,,,,35054819,0.2235,0.78,MINIMAL
54539810,(2025 PB1),87.81,0.0878,false,false,23.45,2025-01-12,12.5764408435,24097897.371945225,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54539810,,,,,,,,,,,,,,,1063525060,20.1021,2.40,REGIONAL
3615463,(2012 UK171),55.15,0.0551,false,false,24.46,2025-01-11,6.3620428316,4081256.429654541,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3615463,,,,,,,,,,,,,,,263480044,1.2744,1.21,LOCAL
3730322,(2015 TL178),240.74,0.2407,true,false,21.26,2025-01-11,17.5611867728,49699887.73707776,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3730322,,,,,,,,,,,,,,,21915315516,807.6697,6.05,CONTINENTAL
3742059,(2016 CF31),193.88,0.1939,false,false,21.73,2025-01-11,14.3261753538,25935610.62451035,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3742059,,,,,,,,,,,,,,,11448477306,280.7932,4.65,CONTINENTAL
3773744,(2017 FB157),12.40,0.0124,false,false,27.7,2025-01-11,12.9242431904,52134330.21291038,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3773744,,,,,,,,,,,,,,,2997421,0.0598,0.56,MINIMAL
3795086,(2017 YQ5),49.38,0.0494,false,false,24.7,2025-01-11,12.4713507414,32292968.681761533,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3795086,,,,,,,,,,,,,,,189124472,3.5152,1.55,LOCAL
3797456,(2018 AN2),47.16,0.0472,false,false,24.8,2025-01-11,11.3932530243,24393068.46548883,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797456,,,,,,,,,,,,,,,164720529,2.5552,1.43,LOCAL
3836886,(2018 XA4),6.82,0.0068,false,false,29,2025-01-11,9.0791987063,59918690.38426196,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836886,,,,,,,,,,,,,,,497448,0.0049,0.30,MINIMAL
54144373,(2021 JY3),8.78,0.0088,false,true,28.45,2025-01-11,4.3864300936,31047814.746475734,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54144373,,,,,,,,,,,,,,,1063525,0.0024,0.25,MINIMAL
54375205,(2023 OA),22.06,0.0221,false,false,26.45,2025-01-11,19.3208543055,68965285.51585679,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54375205,,,,,,,,,,,,,,,16855736,0.7519,1.06,MINIMAL
54514248,(2025 AF1),12.12,0.0121,false,false,27.75,2025-01-11,4.8633185571,1788509.286419594,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54514248,,,,,,,,,,,,,,,2797356,0.0079,0.34,MINIMAL
54515075,(2025 AV2),24.30,0.0243,false,false,26.24,2025-01-11,16.8502308359,2979899.826637787,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54515075,,,,,,,,,,,,,,,22529302,0.7644,1.06,MINIMAL
54515857,(2025 AW3),56.69,0.0567,false,false,24.4,2025-01-11,6.1588219753,19056435.80881522,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54515857,,,,,,,,,,,,,,,286251471,1.2975,1.21,LOCAL
54516006,(2025 AZ3),28.28,0.0283,false,false,25.91,2025-01-11,8.2168127923,228225.76248265,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54516006,,,,,,,,,,,,,,,35542480,0.2868,0.83,MINIMAL
54517237,(2025 BA3),26.89,0.0269,false,false,26.02,2025-01-11,7.2706986601,1237448.837152302,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54517237,,,,,,,,,,,,,,,30531471,0.1929,0.75,MINIMAL
2497113,497113 (2004 EK1),149.81,0.1498,false,false,22.29,2025-01-10,6.2743345001,29822591.166938126,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2497113,,,,,,,,,,,,,,,5281383783,24.8463,2.53,REGIONAL
3167343,(2003 WP7),87.81,0.0878,false,false,23.45,2025-01-10,11.7118088658,22656870.442572538,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3167343,,,,,,,,,,,,,,,1063525060,17.4331,2.32,REGIONAL
3702319,(2014 YD),59.64,0.0596,false,false,24.29,2025-01-10,4.7349231223,14974781.359067757,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3702319,,,,,,,,,,,,,,,333232789,0.8928,1.10,MINIMAL
3797861,(2018 BM3),172.01,0.1720,true,false,21.99,2025-01-10,22.8423951082,21814630.844123658,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797861,,,,,,,,,,,,,,,7993697833,498.4359,5.36,CONTINENTAL
54111251,(2021 CO3),30.03,0.0300,false,false,25.78,2025-01-10,14.7232196793,68380429.8755312,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54111251,,,,,,,,,,,,,,,42535126,1.1019,1.16,LOCAL
54244187,(2022 CD),25.80,0.0258,false,false,26.11,2025-01-10,15.244067355,36194566.94069976,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54244187,,,,,,,,,,,,,,,26961728,0.7487,1.06,MINIMAL
54327909,(2022 WW2),33.08,0.0331,false,false,25.57,2025-01-10,9.4348852996,48311249.368427806,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54327909,,,,,,,,,,,,,,,56852259,0.6048,1.00,MINIMAL
54457674,(2024 MH2),85.81,0.0858,false,false,23.5,2025-01-10,9.5462869245,74093047.23287047,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54457674,,,,,,,,,,,,,,,992539336,10.8092,2.06,REGIONAL
54458508,(2024 NA2),40.32,0.0403,false,false,25.14,2025-01-10,4.109881063,18950136.783358883,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54458508,,,,,,,,,,,,,,,102978776,0.2079,0.77,MINIMAL
54509633,(2024 YD5),23.96,0.0240,false,false,26.27,2025-01-10,7.1901886102,5778839.442537933,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54509633,,,,,,,,,,,,,,,21614626,0.1335,0.69,MINIMAL
54538392,(2025 OL1),42.42,0.0424,false,false,25.03,2025-01-10,8.566371362,27473306.35109621,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54538392,,,,,,,,,,,,,,,119880274,1.0513,1.15,LOCAL
3399548,(2008 AU28),42.42,0.0424,false,false,25.03,2025-01-09,10.7616544527,4811939.983897414,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3399548,,,,,,,,,,,,,,,119880274,1.6591,1.29,LOCAL
3701880,(2014 XO7),18.77,0.0188,false,false,26.8,2025-01-09,8.9190161339,55001479.0075566,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3701880,,,,,,,,,,,,,,,10393163,0.0988,0.64,MINIMAL
3878578,(2019 TL2),56.69,0.0567,false,false,24.4,2025-01-09,5.1613772387,59495075.397284426,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3878578,,,,,,,,,,,,,,,286251471,0.9113,1.11,MINIMAL
3892010,(2019 UE13),30.45,0.0304,false,false,25.75,2025-01-09,7.2246441634,52418994.479571976,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892010,,,,,,,,,,,,,,,44335104,0.2765,0.82,MINIMAL
54376020,(2023 OS3),11.74,0.0117,false,false,27.82,2025-01-09,3.0567992784,7681924.331370549,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54376020,,,,,,,,,,,,,,,2539497,0.0028,0.26,MINIMAL
54466137,(2024 PT5),13.92,0.0139,false,false,27.45,2025-01-09,1.0253286228,1800565.79763693,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54466137,,,,,,,,,,,,,,,4233970,0.0005,0.17,MINIMAL
54500496,(2024 WS2),121.21,0.1212,false,false,22.75,2025-01-09,13.0240937092,25225166.091300845,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500496,,,,,,,,,,,,,,,2797355923,56.7050,3.11,REGIONAL
54512612,(2024 YW9),23.31,0.0233,false,true,26.33,2025-01-09,7.8247946491,1041282.960355529,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54512612,,,,,,,,,,,,,,,19895173,0.1456,0.70,MINIMAL
54513044,(2024 YD13),28.41,0.0284,false,false,25.9,2025-01-09,7.266967644,5602847.855776176,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54513044,,,,,,,,,,,,,,,36036925,0.2274,0.78,MINIMAL
54515856,(2025 AU3),35.28,0.0353,false,false,25.43,2025-01-09,19.4858381667,3167431.437970705,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54515856,,,,,,,,,,,,,,,68983897,3.1301,1.51,LOCAL
54516457,(2025 BY),52.43,0.0524,false,false,24.57,2025-01-09,11.2018245193,8099233.723248219,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54516457,,,,,,,,,,,,,,,226332921,3.3939,1.54,LOCAL
2000887,887 Alinda (A918 AA),7439.48,7.4395,false,false,13.81,2025-01-08,8.2486989067,12296605.087478507,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2000887,,,,,,,,,,,,,,,646766813566829,5258924.7763,54.34,GLOBAL
2451003,451003 (2008 UD1),543.93,0.5439,false,false,19.49,2025-01-08,14.1497502351,26800560.600804996,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2451003,,,,,,,,,,,,,,,252782920783,6048.1646,10.01,GLOBAL
3485264,(2010 AL30),15.62,0.0156,false,false,27.2,2025-01-08,13.5818178365,19541496.47531868,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3485264,,,,,,,,,,,,,,,5980641,0.1318,0.68,MINIMAL
3893856,(2019 XL),20.58,0.0206,false,false,26.6,2025-01-08,16.8547879585,46538177.43028861,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3893856,,,,,,,,,,,,,,,13700857,0.4651,0.94,MINIMAL
54051133,(2020 PP5),644.97,0.6450,false,false,19.12,2025-01-08,35.2242519185,73850570.01434249,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54051133,,,,,,,,,,,,,,,421451620056,62489.8688,17.94,GLOBAL
54104252,(2021 AL),49.38,0.0494,false,false,24.7,2025-01-08,15.5618664057,36464891.71296953,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54104252,,,,,,,,,,,,,,,189124472,5.4733,1.74,LOCAL
54104723,(2021 AF2),37.46,0.0375,false,false,25.3,2025-01-08,8.6110621832,23597208.156123716,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54104723,,,,,,,,,,,,,,,82555826,0.7315,1.05,MINIMAL
54225011,(2021 VH35),92.37,0.0924,false,false,23.34,2025-01-08,3.3035745717,62769908.89068634,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54225011,,,,,,,,,,,,,,,1238077205,1.6147,1.28,LOCAL
54305021,(2022 SK2),21.55,0.0216,false,true,26.5,2025-01-08,21.2500806992,15260823.736267582,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54305021,,,,,,,,,,,,,,,15730688,0.8489,1.09,MINIMAL
54329646,(2022 WD7),140.46,0.1405,false,false,22.43,2025-01-08,13.101129605,59133620.74877739,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54329646,,,,,,,,,,,,,,,4352589676,89.2778,3.49,REGIONAL
54419694,(2024 AP2),51.00,0.0510,false,false,24.63,2025-01-08,14.2152333927,45297049.487840034,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54419694,,,,,,,,,,,,,,,208328040,5.0308,1.70,LOCAL
54421395,(2024 BM1),26.76,0.0268,false,false,26.03,2025-01-08,9.1139227197,4530223.722781611,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54421395,,,,,,,,,,,,,,,30112563,0.2989,0.84,MINIMAL
54512616,(2024 YA10),25.91,0.0259,false,false,26.1,2025-01-08,11.9510765125,3391681.981133206,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54512616,,,,,,,,,,,,,,,27336803,0.4666,0.94,MINIMAL
54513653,(2025 AD),72.70,0.0727,false,false,23.86,2025-01-08,12.4978664864,21238989.535002843,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54513653,,,,,,,,,,,,,,,603597910,11.2667,2.08,REGIONAL
54514035,(2025 AT),30.87,0.0309,false,false,25.72,2025-01-08,8.4146669385,11856715.03406815,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54514035,,,,,,,,,,,,,,,46211251,0.3910,0.90,MINIMAL
54515742,(2025 AO3),29.62,0.0296,false,false,25.81,2025-01-08,6.4164095885,17568841.441117667,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54515742,,,,,,,,,,,,,,,40808227,0.2008,0.76,MINIMAL
3398066,(2007 XB23),16.35,0.0164,false,false,27.1,2024-12-11,4.6765695714,886339.330149375,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3398066,,,,,,,,,,,,,,,6866695,0.0179,0.42,MINIMAL
3791015,(2017 XS),124.03,0.1240,false,false,22.7,2024-12-11,20.5580379776,50517243.554946154,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3791015,,,,,,,,,,,,,,,2997420875,151.3873,3.98,CONTINENTAL
3836881,(2018 XU3),34.48,0.0345,false,false,25.48,2024-12-11,10.7810692468,6442408.231172291,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836881,,,,,,,,,,,,,,,64379519,0.8942,1.10,MINIMAL
3905999,(2019 XQ1),36.77,0.0368,false,false,25.34,2024-12-11,11.5705114759,12827247.491941405,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3905999,,,,,,,,,,,,,,,78117391,1.2498,1.20,LOCAL
54465242,(2024 OR1),38.51,0.0385,false,false,25.24,2024-12-11,4.2215935936,60389117.77607648,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54465242,,,,,,,,,,,,,,,89690765,0.1910,0.75,MINIMAL
54502158,(2024 WB14),33.38,0.0334,false,false,25.55,2024-12-11,6.4579902027,6911316.591255047,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502158,,,,,,,,,,,,,,,58445049,0.2913,0.83,MINIMAL
54502872,(2024 XC1),129.88,0.1299,false,false,22.6,2024-12-11,12.9251430229,20155588.027378377,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502872,,,,,,,,,,,,,,,3441499633,68.7063,3.27,REGIONAL
54502880,(2024 XK1),11.52,0.0115,false,false,27.86,2024-12-11,7.4811053819,1868518.266438084,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502880,,,,,,,,,,,,,,,2402967,0.0161,0.40,MINIMAL
54503846,(2024 XJ5),33.08,0.0331,false,false,25.57,2024-12-11,10.8962277068,7590305.419696247,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503846,,,,,,,,,,,,,,,56852259,0.8066,1.08,MINIMAL
54504556,(2024 XO6),46.30,0.0463,false,false,24.84,2024-12-11,17.2619248105,16864048.491039954,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54504556,,,,,,,,,,,,,,,155864686,5.5501,1.74,LOCAL
54505732,(2024 XL11),7.58,0.0076,false,false,28.77,2024-12-11,11.0155646762,1183599.707545398,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54505732,,,,,,,,,,,,,,,683514,0.0099,0.36,MINIMAL
54506142,(2024 XZ11),28.28,0.0283,false,false,25.91,2024-12-11,10.635449186,4707558.728335542,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54506142,,,,,,,,,,,,,,,35542480,0.4804,0.94,MINIMAL
54506555,(2024 XS16),3.51,0.0035,false,false,30.44,2024-12-11,18.5976455683,48318.690830235,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54506555,,,,,,,,,,,,,,,68037,0.0028,0.26,MINIMAL
54509024,(2024 YO2),32.03,0.0320,false,false,25.64,2024-12-11,10.4654220406,2593093.245975886,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54509024,,,,,,,,,,,,,,,51611648,0.6755,1.03,MINIMAL
54510157,(2024 YA6),35.12,0.0351,false,false,25.44,2024-12-11,8.1513875835,1939904.769304875,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54510157,,,,,,,,,,,,,,,68037403,0.5402,0.97,MINIMAL
54513045,(2024 YE13),53.40,0.0534,false,false,24.53,2024-12-11,8.4975406485,20842929.204097416,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54513045,,,,,,,,,,,,,,,239192593,2.0640,1.36,LOCAL
3835962,(2018 VB1),78.62,0.0786,false,false,23.69,2024-12-10,19.4725963302,45105677.20551125,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3835962,,,,,,,,,,,,,,,763392217,34.5918,2.75,REGIONAL
3842591,(2019 KG2),28.41,0.0284,false,false,25.9,2024-12-10,14.5500410565,17587658.923351143,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842591,,,,,,,,,,,,,,,36036925,0.9117,1.11,MINIMAL
54228826,(2021 XK4),22.36,0.0224,false,false,26.42,2024-12-10,17.333642514,33547444.92799468,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54228826,,,,,,,,,,,,,,,17569028,0.6308,1.01,MINIMAL
54478639,(2024 RW43),313.00,0.3130,false,false,20.69,2024-12-10,17.3291224968,66449275.29507964,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54478639,,,,,,,,,,,,,,,48166792572,1728.5391,7.32,GLOBAL
54497058,(2024 UJ13),125.18,0.1252,false,false,22.68,2024-12-10,8.8053786468,21797924.89094587,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54497058,,,,,,,,,,,,,,,3081397512,28.5511,2.62,REGIONAL
54502156,(2024 WZ13),23.63,0.0236,false,false,26.3,2024-12-10,8.8689815893,2655194.957041127,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502156,,,,,,,,,,,,,,,20737086,0.1949,0.75,MINIMAL
54502465,(2024 WS17),19.93,0.0199,false,false,26.67,2024-12-10,8.2748434296,1806995.484169956,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502465,,,,,,,,,,,,,,,12437919,0.1018,0.64,MINIMAL
54503217,(2024 XM4),34.80,0.0348,false,false,25.46,2024-12-10,3.8085512177,9232585.645510158,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503217,,,,,,,,,,,,,,,66183195,0.1147,0.66,MINIMAL
54506633,(2024 XA17),83.09,0.0831,false,false,23.57,2024-12-10,15.3193574601,6565417.099351036,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54506633,,,,,,,,,,,,,,,901047586,25.2701,2.54,REGIONAL
54514032,(2025 AQ),88.62,0.0886,false,false,23.43,2024-12-10,10.6581203348,21478619.7115875,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54514032,,,,,,,,,,,,,,,1093321095,14.8418,2.23,REGIONAL
3590266,(2011 XM1),521.85,0.5218,false,false,19.58,2024-12-09,12.6346994716,14449198.653763998,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3590266,,,,,,,,,,,,,,,223227516513,4258.4925,9.17,GLOBAL
3972422,(2020 AW),7.72,0.0077,false,true,28.73,2024-12-09,19.1468781829,64835347.037105575,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3972422,,,,,,,,,,,,,,,722350,0.0316,0.48,MINIMAL
54230076,(2021 XB6),66.30,0.0663,false,false,24.06,2024-12-09,15.3770587672,2047220.82092062,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54230076,,,,,,,,,,,,,,,457875839,12.9382,2.15,REGIONAL
54317205,(2022 UE3),51.47,0.0515,false,false,24.61,2024-12-09,8.5457740046,46852878.34624327,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54317205,,,,,,,,,,,,,,,214164620,1.8691,1.33,LOCAL
54499467,(2024 VH3),62.45,0.0625,false,false,24.19,2024-12-09,9.769097386,9244244.286232442,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54499467,,,,,,,,,,,,,,,382602433,4.3635,1.64,LOCAL
54500324,(2024 WH2),83.47,0.0835,false,false,23.56,2024-12-09,6.7347466017,18278837.9586261,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54500324,,,,,,,,,,,,,,,913582407,4.9519,1.69,LOCAL
54502148,(2024 VE13),78.62,0.0786,false,false,23.69,2024-12-09,10.160697237,6898155.778480945,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54502148,,,,,,,,,,,,,,,763392217,9.4183,1.99,LOCAL
54503175,(2024 XG2),14.05,0.0140,false,false,27.43,2024-12-09,12.0305733922,3405492.721853523,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503175,,,,,,,,,,,,,,,4352590,0.0753,0.59,MINIMAL
54503179,(2024 XL2),50.76,0.0508,false,false,24.64,2024-12-09,10.1233492043,13274875.689654745,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503179,,,,,,,,,,,,,,,205469672,2.5164,1.43,LOCAL
54503181,(2024 XP2),53.15,0.0532,false,false,24.54,2024-12-09,21.2525872595,6133420.786988246,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503181,,,,,,,,,,,,,,,235910748,12.7336,2.14,REGIONAL
54503197,(2024 XH3),12.29,0.0123,false,true,27.72,2024-12-09,8.4497944501,926978.26472529,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54503197,,,,,,,,,,,,,,,2915733,0.0249,0.45,MINIMAL
54504551,(2024 XN6),69.11,0.0691,false,false,23.97,2024-12-09,10.5922523765,27664714.11803976,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54504551,,,,,,,,,,,,,,,518498767,6.9519,1.84,LOCAL
54505038,(2024 WV51),40.32,0.0403,false,false,25.14,2024-12-09,23.5300502715,697725.049111693,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54505038,,,,,,,,,,,,,,,102978776,6.8135,1.83,LOCAL
54505717,(2024 XG10),15.98,0.0160,false,false,27.15,2024-12-09,5.8939239088,1984485.90695103,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54505717,,,,,,,,,,,,,,,6408372,0.0266,0.46,MINIMAL
54506457,(2024 XD16),86.21,0.0862,false,false,23.49,2024-12-09,9.5812782874,15356252.845851636,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54506457,,,,,,,,,,,,,,,1006346934,11.0401,2.07,REGIONAL
54506554,(2024 XT16),19.39,0.0194,false,false,26.73,2024-12-09,11.9436790792,630448.897321022,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54506554,,,,,,,,,,,,,,,11448477,0.1952,0.75,MINIMAL
54514892,(2024 YC26),46.30,0.0463,false,false,24.84,2024-12-09,11.6668476676,9226551.80990094,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54514892,,,,,,,,,,,,,,,155864686,2.5353,1.43,LOCAL
2797937,797937 (2011 XM1),521.85,0.5218,false,false,19.58,2024-12-09,12.6346994824,14449198.653763998,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2797937,,,,,,,,,,,,,,,223227516513,4258.4925,9.17,GLOBAL
3485807,(2010 AM60),77.19,0.0772,false,false,23.73,2024-12-15,9.4045620513,21293325.23168192,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3485807,,,,,,,,,,,,,,,722350084,7.6349,1.89,LOCAL
3654644,(2013 XS23),23.63,0.0236,false,false,26.3,2024-12-15,14.0559571647,63008318.03449627,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3654644,,,,,,,,,,,,,,,20737086,0.4896,0.95,MINIMAL
3825245,(2018 LX5),39.22,0.0392,false,false,25.2,2024-12-15,10.3207249329,29659181.14999783,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3825245,,,,,,,,,,,,,,,94786771,1.2066,1.19,LOCAL
54017002,(2020 JR1),12.99,0.0130,false,false,27.6,2024-12-15,7.7562952114,65115380.95049493,1,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54017002,,,,,,,,,,,,,,,3441500,0.0247,0.45,MINIMAL
